contestant_id,level,contestant_round_id,active_rows,distinct_rounds,match_rows,foreign_rows,reg_corroborates,classification,sub,disposition,reason,home_row_history,home_higher_level_active,votes_on_foreign_active
607,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
607,global,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
609,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
609,continent,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
609,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
609,global,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
610,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
610,continent,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
610,country,3,3,3,0,3,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
610,global,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
611,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
611,continent,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
611,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
611,regional,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
612,continent,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
614,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
614,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
614,regional,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
615,continent,3,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
617,continent,3,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
618,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
618,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
618,regional,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
619,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
619,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
619,regional,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
623,continent,3,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
624,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
624,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
624,global,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
625,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
625,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
625,global,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
625,regional,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
626,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
626,continent,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
626,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
628,continent,3,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
629,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
629,continent,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
629,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
629,regional,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
630,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
630,continent,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
630,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
630,regional,3,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
632,continent,3,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
633,continent,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
635,city,3,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
635,continent,3,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 3; winner never chosen,no_home_row_ever,False,False
635,country,3,4,4,0,4,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 3; winner never chosen,inactive_home_row_exists,True,False
642,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
643,city,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
643,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
643,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
666,city,4,6,5,2,4,True,C_MULTIPLE_AUTHORITATIVE_MATCH,DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,EXCLUDED,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,,,
666,regional,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
671,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
673,city,4,8,7,2,6,True,C_MULTIPLE_AUTHORITATIVE_MATCH,DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,EXCLUDED,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,,,
673,regional,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
677,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
678,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
771,continent,4,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
772,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 4; winner never chosen,inactive_home_row_exists,True,False
773,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
774,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
785,city,4,8,7,2,6,True,C_MULTIPLE_AUTHORITATIVE_MATCH,DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,EXCLUDED,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,,,
785,regional,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
788,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 4; winner never chosen,inactive_home_row_exists,True,False
789,continent,4,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
791,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
825,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 4; winner never chosen,inactive_home_row_exists,True,False
827,continent,4,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
828,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 4; winner never chosen,inactive_home_row_exists,True,False
829,continent,4,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
833,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 4; winner never chosen,inactive_home_row_exists,True,False
834,continent,4,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
835,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
835,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
835,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
843,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
843,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
843,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
848,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
848,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
848,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
850,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
851,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
853,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
853,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
853,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
862,city,4,8,7,2,6,True,C_MULTIPLE_AUTHORITATIVE_MATCH,DUPLICATE_SEASON_STRUCTURE_SAME_ROUND,EXCLUDED,multiple active rows in authoritative round 4: no single invalid row deterministically identifiable,,,
862,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
864,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
865,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
865,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
865,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
866,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
868,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
869,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
870,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
871,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
873,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
874,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
876,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
877,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
878,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
879,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
880,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
881,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
885,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
886,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
888,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
888,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
888,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
889,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
889,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
889,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
890,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
890,country,4,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
890,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
893,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
895,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
895,country,4,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
895,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
896,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
896,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
896,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
897,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
897,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
897,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
898,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
898,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
898,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
899,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
899,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
899,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
900,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
900,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
900,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
901,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
901,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
901,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
902,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
902,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
902,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
903,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
903,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
903,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
904,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
905,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
906,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
907,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
908,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
909,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
909,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
909,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
910,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
912,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
912,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
912,global,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
913,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_ALL_ACTIVE_MEMBERSHIPS_FOREIGN,EXCLUDED,no active membership in authoritative round 4; winner never chosen,inactive_home_row_exists,False,False
914,continent,4,3,3,1,2,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
916,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
916,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
916,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
918,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
919,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
920,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
921,continent,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
922,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
922,continent,4,2,2,0,2,True,B_ZERO_AUTHORITATIVE_MATCH,ZM_MISSING_GENUINE_MEMBERSHIP,EXCLUDED,no active membership in authoritative round 4; winner never chosen,no_home_row_ever,False,False
922,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
923,city,4,2,2,1,1,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
923,country,4,4,4,1,3,True,A_EXACT_ONE_AUTHORITATIVE_MATCH,,REPAIR,DETERMINISTIC,,,
